year,"last_name, first_name",match_name,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,hard_hit_percent,xwoba,xba,xslg
2026,"Steer, Spencer","Taylor, Chris",86.62631578947372,21.664912280702083,11.512280701754435,40.814035087719276,0.3194912280701754,0.21675438596491148,0.4093859649122802
2027,"Steer, Spencer","Taylor, Chris",86.42368421052635,22.885087719298554,11.887719298245656,41.23596491228068,0.31650877192982474,0.21074561403508696,0.4046140350877181
2028,"Steer, Spencer","Taylor, Chris",86.22105263157897,24.105263157895024,12.263157894736878,41.65789473684208,0.3135263157894741,0.20473684210526244,0.3998421052631578
2025,"Baddoo, Akil","Grisham, Trent",90.29999999999995,19.09999999999991,10.400000000000091,36.850000000000136,0.28600000000000136,0.1875000000000071,0.3340000000000032
2026,"Baddoo, Akil","Grisham, Trent",90.84999999999991,20.820000000000164,10.930000000000064,36.18000000000029,0.27090000000000103,0.16950000000000642,0.3072000000000017
2027,"Baddoo, Akil","Grisham, Trent",91.40000000000009,22.539999999999964,11.460000000000036,35.51000000000022,0.2558000000000007,0.15150000000000574,0.2804000000000002
2028,"Baddoo, Akil","Grisham, Trent",91.95000000000005,24.26000000000022,11.990000000000009,34.840000000000146,0.24070000000000036,0.13350000000000506,0.2536000000000058
2025,"Vientos, Mark","Upton, Justin",90.1,5.299999999999727,21.34999999999991,58.65000000000009,0.41499999999999915,0.2895000000000003,0.5670000000000002
2026,"Vientos, Mark","Upton, Justin",90.08999999999999,4.029999999999745,22.5300000000002,60.690000000000055,0.42409999999999926,0.2950999999999997,0.5794999999999995
2027,"Vientos, Mark","Upton, Justin",90.07999999999998,2.7599999999997635,23.710000000000036,62.73000000000002,0.43319999999999936,0.3006999999999991,0.5920000000000023
2028,"Vientos, Mark","Upton, Justin",90.07,1.4899999999997817,24.889999999999873,64.76999999999998,0.44229999999999947,0.30630000000000024,0.6045000000000016
2025,"Turang, Brice","Swanson, Dansby",90.05833333333328,13.608333333333348,12.174999999999955,44.85833333333312,0.34525000000000006,0.2550833333333331,0.4691666666666663
2026,"Turang, Brice","Swanson, Dansby",90.35714285714278,13.757142857142867,13.121428571428623,46.23928571428587,0.35050000000000026,0.2558214285714284,0.4801071428571433
2027,"Turang, Brice","Swanson, Dansby",90.65595238095239,13.905952380952385,14.067857142857065,47.620238095238165,0.3557499999999987,0.25655952380952374,0.4910476190476203
2028,"Turang, Brice","Swanson, Dansby",90.95476190476188,14.054761904761904,15.014285714285734,49.00119047619046,0.3609999999999989,0.25729761904761883,0.5019880952380973
2025,"Wells, Austin","McCutchen, Andrew",88.86216216216218,13.867567567567619,9.213513513513504,39.66756756756752,0.33056756756756833,0.23983783783783785,0.40648648648648944
2026,"Wells, Austin","McCutchen, Andrew",88.74864864864867,13.720270270270305,9.324054054054045,39.360270270270235,0.32567027027027073,0.23530135135135133,0.39654594594594883
2027,"Wells, Austin","McCutchen, Andrew",88.63513513513516,13.572972972973048,9.434594594594586,39.05297297297295,0.32077297297297314,0.23076486486486658,0.3866054054054082
2028,"Wells, Austin","McCutchen, Andrew",88.52162162162165,13.425675675675734,9.545135135135126,38.74567567567567,0.31587567567567554,0.22622837837838006,0.3766648648648676
2025,"Suwinski, Jack","Suárez, Eugenio",90.25333333333333,20.00666666666666,15.064444444444689,45.49111111111097,0.3328888888888888,0.22364444444444498,0.45415555555555553
2026,"Suwinski, Jack","Suárez, Eugenio",90.57500000000005,20.625,15.902777777777828,46.83611111111122,0.33147222222222217,0.2201111111111116,0.45397222222222217
2027,"Suwinski, Jack","Suárez, Eugenio",90.89666666666665,21.24333333333334,16.741111111111195,48.18111111111102,0.33005555555555555,0.2165777777777782,0.45378888888888885
2028,"Suwinski, Jack","Suárez, Eugenio",91.21833333333336,21.86166666666668,17.57944444444456,49.52611111111128,0.3286388888888889,0.2130444444444448,0.45360555555555554
2025,"Miranda, Jose","Pujols, Albert",84.37714285714287,11.214285714285722,2.074285714285679,32.96285714285705,0.2673999999999985,0.22300000000000075,0.3364285714285771
2026,"Miranda, Jose","Pujols, Albert",83.62571428571437,10.97142857142859,1.3914285714286052,32.0542857142857,0.2577999999999996,0.21700000000000053,0.3181428571428597
2027,"Miranda, Jose","Pujols, Albert",82.87428571428563,10.728571428571456,0.7085714285715312,31.145714285714348,0.2481999999999971,0.2110000000000003,0.2998571428571495
2028,"Miranda, Jose","Pujols, Albert",82.12285714285713,10.485714285714266,0.025714285714229845,30.23714285714277,0.23859999999999815,0.20500000000000007,0.28157142857143214
